index;subindex;description;type;access;rxPDO;txPDO;c_identifier;setter;getter;ctype
0x2079;0x4;Configuration of Digital Output4;UNSIGNED16;RW;0;0;configuration_of_digital_output4;set_configuration_of_digital_output4;get_configuration_of_digital_output4;uint16_t
0x2079;0x5;Configuration of Digital Output5;UNSIGNED16;RW;0;0;configuration_of_digital_output5;set_configuration_of_digital_output5;get_configuration_of_digital_output5;uint16_t
0x207A;0x0;Internal Number of Entries (14);UNSIGNED8;RO;1;1;internal_number_of_entries_14;NA;get_internal_number_of_entries_14;uint8_t
0x207A;0x1;Position Compare Configuration;UNSIGNED16;RW;1;1;position_compare_configuration;set_position_compare_configuration;get_position_compare_configuration;uint16_t
0x207A;0x2;Position Compare Reference Position;INTEGER32;RW;1;1;position_compare_reference_position;set_position_compare_reference_position;get_position_compare_reference_position;int32_t
0x207A;0x3;Position Compare Interval Width;INTEGER32;RW;0;0;position_compare_interval_width;set_position_compare_interval_width;get_position_compare_interval_width;int32_t
0x207A;0x4;Position Compare Interval Repetitions;UNSIGNED16;RW;0;0;position_compare_interval_repetitions;set_position_compare_interval_repetitions;get_position_compare_interval_repetitions;uint16_t
0x207A;0x5;Position Compare Pulse Width;UNSIGNED16;RW;0;0;position_compare_pulse_width;set_position_compare_pulse_width;get_position_compare_pulse_width;uint16_t
0x207B;0x0;Internal Number of Entries (15);UNSIGNED8;RO;1;1;internal_number_of_entries_15;NA;get_internal_number_of_entries_15;uint8_t
0x207B;0x1;Configuration of Analog Input1;UNSIGNED16;RW;0;0;configuration_of_analog_input1;set_configuration_of_analog_input1;get_configuration_of_analog_input1;uint16_t
0x207B;0x2;Configuration of Analog Input2;UNSIGNED16;RW;0;0;configuration_of_analog_input2;set_configuration_of_analog_input2;get_configuration_of_analog_input2;uint16_t
0x207C;0x0;Internal Number of Entries (16);UNSIGNED8;RO;1;1;internal_number_of_entries_16;NA;get_internal_number_of_entries_16;uint8_t
0x207C;0x1;Analog Input 1;INTEGER16;RO;0;1;analog_input_1;NA;get_analog_input_1;int16_t
0x207C;0x2;Analog Input 2;INTEGER16;RO;0;1;analog_input_2;NA;get_analog_input_2;int16_t
0x207D;0x0;Analog Input Functionalities Execution Mask;UNSIGNED16;RW;0;0;analog_input_functionalities_execution_mask;set_analog_input_functionalities_execution_mask;get_analog_input_functionalities_execution_mask;uint16_t
0x207E;0x0;Analog Output 1;UNSIGNED16;RW;1;1;analog_output_1;set_analog_output_1;get_analog_output_1;uint16_t
0x2080;0x0;Current Threshold for Homing Mode;UNSIGNED16;RW;1;1;current_threshold_for_homing_mode;set_current_threshold_for_homing_mode;get_current_threshold_for_homing_mode;uint16_t
0x2081;0x0;Home Position;INTEGER32;RW;1;1;home_position;set_home_position;get_home_position;int32_t
0x2082;0x0;Home Position Displacement;INTEGER32;RO;1;0;home_position_displacement;NA;get_home_position_displacement;int32_t
0x20C1;0x0;Interpolation Data Record;UNSIGNED64;WO;1;0;interpolation_data_record;set_interpolation_data_record;NA;uint64_t
0x20C4;0x0;Internal Number of Entries (17);UNSIGNED8;RO;1;1;internal_number_of_entries_17;NA;get_internal_number_of_entries_17;uint8_t
0x20C4;0x1;Interpolation Buffer Status;UNSIGNED16;RO;0;1;interpolation_buffer_status;NA;get_interpolation_buffer_status;uint16_t
0x20C4;0x2;Interpolation Buffer Underflow Warning;UNSIGNED16;RW;0;0;interpolation_buffer_underflow_warning;set_interpolation_buffer_underflow_warning;get_interpolation_buffer_underflow_warning;uint16_t
0x20C4;0x3;Interpolation Buffer Overflow Warning;UNSIGNED16;RW;0;0;interpolation_buffer_overflow_warning;set_interpolation_buffer_overflow_warning;get_interpolation_buffer_overflow_warning;uint16_t
0x20F4;0x0;Following Error Actual Value;INTEGER16;RO;0;1;following_error_actual_value;NA;get_following_error_actual_value;int16_t
0x2100;0x0;Internal Number of Entries (18);UNSIGNED8;RO;1;1;internal_number_of_entries_18;NA;get_internal_number_of_entries_18;uint8_t
0x2100;0x1;Brake Reaction Rise Time;UNSIGNED16;RW;0;0;brake_reaction_rise_time;set_brake_reaction_rise_time;get_brake_reaction_rise_time;uint16_t
0x2100;0x2;Brake Reaction Fall Time;UNSIGNED16;RW;0;0;brake_reaction_fall_time;set_brake_reaction_fall_time;get_brake_reaction_fall_time;uint16_t
0x2100;0x3;Brake Timeout;UNSIGNED16;RW;0;0;brake_timeout;set_brake_timeout;get_brake_timeout;uint16_t
0x2101;0x0;Internal Number of Entries (19);UNSIGNED8;RO;1;1;internal_number_of_entries_19;NA;get_internal_number_of_entries_19;uint8_t
0x2101;0x1;Standstill Window;UNSIGNED16;RW;0;0;standstill_window;set_standstill_window;get_standstill_window;uint16_t
0x2101;0x2;Standstill Window Time;UNSIGNED16;RW;0;0;standstill_window_time;set_standstill_window_time;get_standstill_window_time;uint16_t
0x2101;0x3;Standstill Timeout;UNSIGNED16;RW;0;0;standstill_timeout;set_standstill_timeout;get_standstill_timeout;uint16_t
0x2210;0x0;Internal Number of Entries (20);UNSIGNED8;RO;1;1;internal_number_of_entries_20;NA;get_internal_number_of_entries_20;uint8_t
0x2210;0x1;Pulse Number Incremental Encoder 1;UNSIGNED32;RW;0;0;pulse_number_incremental_encoder_1;set_pulse_number_incremental_encoder_1;get_pulse_number_incremental_encoder_1;uint32_t
0x2210;0x2;Position Sensor Type;UNSIGNED16;RW;0;0;position_sensor_type;set_position_sensor_type;get_position_sensor_type;uint16_t
0x2210;0x3;Internal Absolute Position Offset;UNSIGNED16;RW;0;0;internal_absolute_position_offset;set_internal_absolute_position_offset;get_internal_absolute_position_offset;uint16_t
0x2210;0x4;Position Sensor Polarity;UNSIGNED16;RW;0;0;position_sensor_polarity;set_position_sensor_polarity;get_position_sensor_polarity;uint16_t
0x2211;0x0;Internal Number of Entries (21);UNSIGNED8;RO;1;1;internal_number_of_entries_21;NA;get_internal_number_of_entries_21;uint8_t
0x2211;0x1;SSI Encoder Data Rate;UNSIGNED16;RW;0;0;ssi_encoder_data_rate;set_ssi_encoder_data_rate;get_ssi_encoder_data_rate;uint16_t
0x2211;0x2;SSI Encoder Number of Data Bits;UNSIGNED16;RW;0;0;ssi_encoder_number_of_data_bits;set_ssi_encoder_number_of_data_bits;get_ssi_encoder_number_of_data_bits;uint16_t
0x2211;0x3;SSI Encoder Actual Position;INTEGER32;RO;1;1;ssi_encoder_actual_position;NA;get_ssi_encoder_actual_position;int32_t
0x2211;0x4;SSI Encoder Encoding Type;UNSIGNED16;RW;0;0;ssi_encoder_encoding_type;set_ssi_encoder_encoding_type;get_ssi_encoder_encoding_type;uint16_t
0x2212;0x0;Internal Number of Entries (22);UNSIGNED8;RO;1;1;internal_number_of_entries_22;NA;get_internal_number_of_entries_22;uint8_t
0x2212;0x1;Incremental Encoder 2 Pulse Number;UNSIGNED32;RW;0;0;incremental_encoder_2_pulse_number;set_incremental_encoder_2_pulse_number;get_incremental_encoder_2_pulse_number;uint32_t
0x2212;0x2;Incremental Encoder 2 Counter;UNSIGNED32;RO;0;1;incremental_encoder_2_counter;NA;get_incremental_encoder_2_counter;uint32_t
0x2212;0x3;Incremental Encoder 2 Counter at Index Pulse;UNSIGNED32;RO;0;1;incremental_encoder_2_counter_at_index_pulse;NA;get_incremental_encoder_2_counter_at_index_pulse;uint32_t
0x2213;0x0;Internal Number of Entries (23);UNSIGNED8;RO;1;1;internal_number_of_entries_23;NA;get_internal_number_of_entries_23;uint8_t
0x2213;0x1;Sinus Incremental Encoder 2 Resolution;UNSIGNED32;RW;0;0;sinus_incremental_encoder_2_resolution;set_sinus_incremental_encoder_2_resolution;get_sinus_incremental_encoder_2_resolution;uint32_t
0x2213;0x2;Sinus Incremental Encoder 2 Actual Position;INTEGER32;RO;1;1;sinus_incremental_encoder_2_actual_position;NA;get_sinus_incremental_encoder_2_actual_position;int32_t
0x2213;0x3;Internal Sinus Incremental Encoder 2 Actual Angle;UNSIGNED16;RO;1;1;internal_sinus_incremental_encoder_2_actual_angle;NA;get_internal_sinus_incremental_encoder_2_actual_angle;uint16_t
0x2220;0x0;Controller Structure;UNSIGNED16;RW;0;0;controller_structure;set_controller_structure;get_controller_structure;uint16_t
0x2230;0x0;Internal Number of Entries (24);UNSIGNED8;RO;1;1;internal_number_of_entries_24;NA;get_internal_number_of_entries_24;uint8_t
0x2230;0x1;Gear Ratio Numerator;UNSIGNED32;RW;0;0;gear_ratio_numerator;set_gear_ratio_numerator;get_gear_ratio_numerator;uint32_t
0x2230;0x2;Gear Ratio Denominator;UNSIGNED16;RW;0;0;gear_ratio_denominator;set_gear_ratio_denominator;get_gear_ratio_denominator;uint16_t
0x2230;0x3;Gear Maximal Speed;UNSIGNED32;RW;0;0;gear_maximal_speed;set_gear_maximal_speed;get_gear_maximal_speed;uint32_t
0x2240;0x0;Internal Number of Entries (25);UNSIGNED8;RO;1;1;internal_number_of_entries_25;NA;get_internal_number_of_entries_25;uint8_t
0x2240;0x1;Internal SSI Encoder State;UNSIGNED16;RW;0;0;internal_ssi_encoder_state;set_internal_ssi_encoder_state;get_internal_ssi_encoder_state;uint16_t
0x2240;0x2;Internal SSI Encoder Zero Position Reference;INTEGER32;RO;1;0;internal_ssi_encoder_zero_position_reference;NA;get_internal_ssi_encoder_zero_position_reference;int32_t
0x2300;0x0;Internal Number of Entries (26);UNSIGNED8;RO;1;1;internal_number_of_entries_26;NA;get_internal_number_of_entries_26;uint8_t
0x2300;0x1;Digital Position Desired Value;INTEGER32;RO;1;1;digital_position_desired_value;NA;get_digital_position_desired_value;int32_t
0x2300;0x2;Digital Position Scaling Numerator;UNSIGNED16;RW;0;0;digital_position_scaling_numerator;set_digital_position_scaling_numerator;get_digital_position_scaling_numerator;uint16_t
0x2300;0x3;Digital Position Scaling Denominator;UNSIGNED16;RW;0;0;digital_position_scaling_denominator;set_digital_position_scaling_denominator;get_digital_position_scaling_denominator;uint16_t
0x2300;0x4;Digital Position Polarity;UNSIGNED8;RW;0;0;digital_position_polarity;set_digital_position_polarity;get_digital_position_polarity;uint8_t
0x2300;0x5;Digital Position Offset;INTEGER32;RW;0;0;digital_position_offset;set_digital_position_offset;get_digital_position_offset;int32_t
0x2301;0x0;Internal Number of Entries (27);UNSIGNED8;RO;1;1;internal_number_of_entries_27;NA;get_internal_number_of_entries_27;uint8_t
0x2301;0x1;Analog Current Setpoint Scaling;INTEGER16;RW;0;0;analog_current_setpoint_scaling;set_analog_current_setpoint_scaling;get_analog_current_setpoint_scaling;int16_t
0x2301;0x2;Analog Current Setpoint Offset;INTEGER16;RW;0;0;analog_current_setpoint_offset;set_analog_current_setpoint_offset;get_analog_current_setpoint_offset;int16_t
0x2301;0x3;Analog Current Setpoint Notation Index;INTEGER8;RW;0;0;analog_current_setpoint_notation_index;set_analog_current_setpoint_notation_index;get_analog_current_setpoint_notation_index;int8_t
0x2301;0x4;Analog Current Setpoint;INTEGER16;RO;1;1;analog_current_setpoint;NA;get_analog_current_setpoint;int16_t
0x2302;0x0;Internal Number of Entries (28);UNSIGNED8;RO;1;1;internal_number_of_entries_28;NA;get_internal_number_of_entries_28;uint8_t
0x2302;0x1;Analog Velocity Setpoint Scaling;INTEGER16;RW;0;0;analog_velocity_setpoint_scaling;set_analog_velocity_setpoint_scaling;get_analog_velocity_setpoint_scaling;int16_t
0x2302;0x2;Analog Velocity Setpoint Offset;INTEGER32;RW;0;0;analog_velocity_setpoint_offset;set_analog_velocity_setpoint_offset;get_analog_velocity_setpoint_offset;int32_t
0x2302;0x3;Analog Velocity Setpoint Notation Index;INTEGER8;RW;0;0;analog_velocity_setpoint_notation_index;set_analog_velocity_setpoint_notation_index;get_analog_velocity_setpoint_notation_index;int8_t
0x2302;0x4;Analog Velocity Setpoint;INTEGER32;RO;1;1;analog_velocity_setpoint;NA;get_analog_velocity_setpoint;int32_t
0x2303;0x0;Internal Number of Entries (29);UNSIGNED8;RO;1;1;internal_number_of_entries_29;NA;get_internal_number_of_entries_29;uint8_t
0x2303;0x1;Analog Position Setpoint Scaling;INTEGER16;RW;0;0;analog_position_setpoint_scaling;set_analog_position_setpoint_scaling;get_analog_position_setpoint_scaling;int16_t
0x2303;0x2;Analog Position Setpoint Offset;INTEGER32;RW;0;0;analog_position_setpoint_offset;set_analog_position_setpoint_offset;get_analog_position_setpoint_offset;int32_t
0x2303;0x3;Analog Position Setpoint Notation Index;INTEGER8;RW;0;0;analog_position_setpoint_notation_index;set_analog_position_setpoint_notation_index;get_analog_position_setpoint_notation_index;int8_t
0x2303;0x4;Analog Position Setpoint;INTEGER32;RO;1;1;analog_position_setpoint;NA;get_analog_position_setpoint;int32_t
0x2400;0x0;Internal Number of Entries (30);UNSIGNED8;RO;1;1;internal_number_of_entries_30;NA;get_internal_number_of_entries_30;uint8_t
0x2400;0x1;Internal Cut-off Frequency of Oscillator;UNSIGNED16;RW;1;1;internal_cut_off_frequency_of_oscillator;set_internal_cut_off_frequency_of_oscillator;get_internal_cut_off_frequency_of_oscillator;uint16_t
0x2400;0x2;Internal Target Amplitude of Oscillation;UNSIGNED32;RW;1;1;internal_target_amplitude_of_oscillation;set_internal_target_amplitude_of_oscillation;get_internal_target_amplitude_of_oscillation;uint32_t
0x2400;0x3;Internal Oscillation Control;UNSIGNED16;RW;1;1;internal_oscillation_control;set_internal_oscillation_control;get_internal_oscillation_control;uint16_t
0x2401;0x0;Internal Number of Entries (31);UNSIGNED8;RO;1;1;internal_number_of_entries_31;NA;get_internal_number_of_entries_31;uint8_t
0x2401;0x1;Internal Cycle Duration;UNSIGNED32;RO;1;1;internal_cycle_duration;NA;get_internal_cycle_duration;uint32_t
0x2401;0x2;Internal Phase Delay;UNSIGNED32;RO;1;1;internal_phase_delay;NA;get_internal_phase_delay;uint32_t
0x2401;0x3;Internal Set Value Ramp Current;UNSIGNED16;RO;1;1;internal_set_value_ramp_current;NA;get_internal_set_value_ramp_current;uint16_t
0x2401;0x4;Internal Actual Position Peak Value;UNSIGNED32;RO;1;1;internal_actual_position_peak_value;NA;get_internal_actual_position_peak_value;uint32_t
0x2401;0x5;Internal Actual Value of Dynamic Friction;UNSIGNED32;RO;1;1;internal_actual_value_of_dynamic_friction;NA;get_internal_actual_value_of_dynamic_friction;uint32_t
0x2401;0x6;Internal Number of Oscillation Cycles;UNSIGNED16;RO;1;1;internal_number_of_oscillation_cycles;NA;get_internal_number_of_oscillation_cycles;uint16_t
0x2401;0x7;Internal Maximum Friction Current;UNSIGNED16;RO;1;1;internal_maximum_friction_current;NA;get_internal_maximum_friction_current;uint16_t
0x2401;0x8;Internal Actual Position Peak Value Aux;UNSIGNED32;RO;1;1;internal_actual_position_peak_value_aux;NA;get_internal_actual_position_peak_value_aux;uint32_t
0x2401;0x9;Internal Actual Position Peak Value Difference;UNSIGNED32;RO;1;1;internal_actual_position_peak_value_difference;NA;get_internal_actual_position_peak_value_difference;uint32_t
0x2410;0x0;Internal Number of Entries (32);UNSIGNED8;RO;1;1;internal_number_of_entries_32;NA;get_internal_number_of_entries_32;uint8_t
0x2410;0x1;Internal LR Identification Control;UNSIGNED16;RW;1;1;internal_lr_identification_control;set_internal_lr_identification_control;get_internal_lr_identification_control;uint16_t
0x2410;0x2;Internal LR Identification Current;UNSIGNED16;RW;1;1;internal_lr_identification_current;set_internal_lr_identification_current;get_internal_lr_identification_current;uint16_t
0x2411;0x0;Internal Number of Entries (33);UNSIGNED8;RO;1;1;internal_number_of_entries_33;NA;get_internal_number_of_entries_33;uint8_t
0x2411;0x1;Internal Resistance;UNSIGNED16;RO;1;1;internal_resistance;NA;get_internal_resistance;uint16_t
0x2411;0x2;Internal Inductivity;UNSIGNED16;RO;1;1;internal_inductivity;NA;get_internal_inductivity;uint16_t
0x2411;0x3;Internal Frequency;UNSIGNED16;RO;1;1;internal_frequency;NA;get_internal_frequency;uint16_t
0x2FFF;0x0;Internal Number of Entries (34);UNSIGNED8;RO;1;1;internal_number_of_entries_34;NA;get_internal_number_of_entries_34;uint8_t
0x2FFF;0x1;Internal Download Start;UNSIGNED32;WO;1;1;internal_download_start;set_internal_download_start;NA;uint32_t
0x2FFF;0x2;Internal Download Number of SubSections;UNSIGNED16;RW;1;1;internal_download_number_of_subsections;set_internal_download_number_of_subsections;get_internal_download_number_of_subsections;uint16_t
0x2FFF;0x3;Internal Download Code SubSection;DOMAIN;WO;1;1;internal_download_code_subsection;set_internal_download_code_subsection;NA;unknown_t
0x2FFF;0x4;Internal Download Boot Code Version;UNSIGNED16;RO;1;0;internal_download_boot_code_version;NA;get_internal_download_boot_code_version;uint16_t
0x2FFF;0x5;Internal Download Serial Number HighWord;UNSIGNED32;CONST;1;0;internal_download_serial_number_highword;NA;get_internal_download_serial_number_highword;uint32_t
0x2FFF;0x6;Internal Download Serial Number LowWord;UNSIGNED32;CONST;1;0;internal_download_serial_number_lowword;NA;get_internal_download_serial_number_lowword;uint32_t
0x6007;0x0;Abort Connection Option Code;INTEGER16;RW;0;0;abort_connection_option_code;set_abort_connection_option_code;get_abort_connection_option_code;int16_t
0x6040;0x0;ControlWord;UNSIGNED16;RW;1;1;controlword;set_controlword;get_controlword;uint16_t
0x6041;0x0;StatusWord;UNSIGNED16;RO;0;1;statusword;NA;get_statusword;uint16_t
0x605B;0x0;Shutdown Option Code;INTEGER16;RW;0;0;shutdown_option_code;set_shutdown_option_code;get_shutdown_option_code;int16_t
0x605C;0x0;Disable Operation Option Code;INTEGER16;RW;0;0;disable_operation_option_code;set_disable_operation_option_code;get_disable_operation_option_code;int16_t
0x605E;0x0;Fault Reaction Option Code;INTEGER16;RW;0;0;fault_reaction_option_code;set_fault_reaction_option_code;get_fault_reaction_option_code;int16_t
0x6060;0x0;Modes of Operation;INTEGER8;RW;1;1;modes_of_operation;set_modes_of_operation;get_modes_of_operation;int8_t
0x6061;0x0;Modes of Operation Display;INTEGER8;RO;0;1;modes_of_operation_display;NA;get_modes_of_operation_display;int8_t
0x6062;0x0;Position Demand Value;INTEGER32;RO;0;1;position_demand_value;NA;get_position_demand_value;int32_t
0x6064;0x0;Position Actual Value;INTEGER32;RO;0;1;position_actual_value;NA;get_position_actual_value;int32_t
0x6065;0x0;Max Following Error;UNSIGNED32;RW;1;1;max_following_error;set_max_following_error;get_max_following_error;uint32_t
0x6067;0x0;Position Window;UNSIGNED32;RW;0;0;position_window;set_position_window;get_position_window;uint32_t
0x6068;0x0;Position Window Time;UNSIGNED16;RW;0;0;position_window_time;set_position_window_time;get_position_window_time;uint16_t
0x6069;0x0;Velocity Sensor Actual Value;INTEGER32;RO;0;1;velocity_sensor_actual_value;NA;get_velocity_sensor_actual_value;int32_t
0x606B;0x0;Velocity Demand Value;INTEGER32;RO;0;1;velocity_demand_value;NA;get_velocity_demand_value;int32_t
0x606C;0x0;Velocity Actual Value;INTEGER32;RO;0;1;velocity_actual_value;NA;get_velocity_actual_value;int32_t
0x606D;0x0;Velocity Window;UNSIGNED32;RW;0;0;velocity_window;set_velocity_window;get_velocity_window;uint32_t
0x606E;0x0;Velocity Window Time;UNSIGNED16;RW;0;0;velocity_window_time;set_velocity_window_time;get_velocity_window_time;uint16_t
0x6078;0x0;Current Actual Value;INTEGER16;RO;0;1;current_actual_value;NA;get_current_actual_value;int16_t
0x607A;0x0;Target Position;INTEGER32;RW;1;1;target_position;set_target_position;get_target_position;int32_t
0x607C;0x0;Home Offset;INTEGER32;RW;1;1;home_offset;set_home_offset;get_home_offset;int32_t
0x607D;0x0;Internal Number of Entries (35);UNSIGNED8;RO;1;1;internal_number_of_entries_35;NA;get_internal_number_of_entries_35;uint8_t
0x607D;0x1;Min Position Limit;INTEGER32;RW;0;0;min_position_limit;set_min_position_limit;get_min_position_limit;int32_t
0x607D;0x2;Max Position Limit;INTEGER32;RW;0;0;max_position_limit;set_max_position_limit;get_max_position_limit;int32_t
0x607F;0x0;Max Profile Velocity;UNSIGNED32;RW;0;0;max_profile_velocity;set_max_profile_velocity;get_max_profile_velocity;uint32_t
0x6081;0x0;Profile Velocity;UNSIGNED32;RW;1;1;profile_velocity;set_profile_velocity;get_profile_velocity;uint32_t
0x6083;0x0;Profile Acceleration;UNSIGNED32;RW;1;1;profile_acceleration;set_profile_acceleration;get_profile_acceleration;uint32_t
0x6084;0x0;Profile Deceleration;UNSIGNED32;RW;1;1;profile_deceleration;set_profile_deceleration;get_profile_deceleration;uint32_t
0x6085;0x0;QuickStop Deceleration;UNSIGNED32;RW;1;1;quickstop_deceleration;set_quickstop_deceleration;get_quickstop_deceleration;uint32_t
0x6086;0x0;Motion Profile Type;INTEGER16;RW;1;1;motion_profile_type;set_motion_profile_type;get_motion_profile_type;int16_t
0x6089;0x0;Position Notation Index;INTEGER8;RW;0;0;position_notation_index;set_position_notation_index;get_position_notation_index;int8_t
0x608A;0x0;Position Dimension Index;UNSIGNED8;RW;0;0;position_dimension_index;set_position_dimension_index;get_position_dimension_index;uint8_t
0x608B;0x0;Velocity Notation Index;INTEGER8;RW;0;0;velocity_notation_index;set_velocity_notation_index;get_velocity_notation_index;int8_t
0x608C;0x0;Velocity Dimension Index;UNSIGNED8;RW;0;0;velocity_dimension_index;set_velocity_dimension_index;get_velocity_dimension_index;uint8_t
0x608D;0x0;Acceleration Notation Index;INTEGER8;RW;0;0;acceleration_notation_index;set_acceleration_notation_index;get_acceleration_notation_index;int8_t
0x608E;0x0;Acceleration Dimension Index;UNSIGNED8;RW;0;0;acceleration_dimension_index;set_acceleration_dimension_index;get_acceleration_dimension_index;uint8_t
0x6098;0x0;Homing Method;INTEGER8;RW;1;1;homing_method;set_homing_method;get_homing_method;int8_t
0x6099;0x0;Internal Number of Entries (36);UNSIGNED8;RO;1;1;internal_number_of_entries_36;NA;get_internal_number_of_entries_36;uint8_t
0x6099;0x1;Speed for Switch Search;UNSIGNED32;RW;1;1;speed_for_switch_search;set_speed_for_switch_search;get_speed_for_switch_search;uint32_t
0x6099;0x2;Speed for Zero Search;UNSIGNED32;RW;1;1;speed_for_zero_search;set_speed_for_zero_search;get_speed_for_zero_search;uint32_t
0x609A;0x0;Homing Acceleration;UNSIGNED32;RW;1;1;homing_acceleration;set_homing_acceleration;get_homing_acceleration;uint32_t
0x60C0;0x0;Interpolation Sub Mode Selection;INTEGER16;RW;1;1;interpolation_sub_mode_selection;set_interpolation_sub_mode_selection;get_interpolation_sub_mode_selection;int16_t
0x60C2;0x0;Internal Number of Entries (37);UNSIGNED8;RO;1;1;internal_number_of_entries_37;NA;get_internal_number_of_entries_37;uint8_t
0x60C2;0x1;Interpolation Time Periode Value;UNSIGNED8;RW;1;1;interpolation_time_periode_value;set_interpolation_time_periode_value;get_interpolation_time_periode_value;uint8_t
0x60C2;0x2;Interpolation Time Index;INTEGER8;RW;1;1;interpolation_time_index;set_interpolation_time_index;get_interpolation_time_index;int8_t
0x60C4;0x0;Internal Number of Entries (38);UNSIGNED8;RO;1;1;internal_number_of_entries_38;NA;get_internal_number_of_entries_38;uint8_t
0x60C4;0x1;Maximum Buffer Size;UNSIGNED32;RO;1;1;maximum_buffer_size;NA;get_maximum_buffer_size;uint32_t
0x60C4;0x2;Actual Buffer Size;UNSIGNED32;RO;1;1;actual_buffer_size;NA;get_actual_buffer_size;uint32_t
0x60C4;0x3;Buffer Organisation;UNSIGNED8;RW;0;0;buffer_organisation;set_buffer_organisation;get_buffer_organisation;uint8_t
0x60C4;0x4;Buffer Position;UNSIGNED16;RW;0;0;buffer_position;set_buffer_position;get_buffer_position;uint16_t
0x60C4;0x5;Size Of Data Record;UNSIGNED8;WO;1;1;size_of_data_record;set_size_of_data_record;NA;uint8_t
0x60C4;0x6;Buffer Clear;UNSIGNED8;WO;1;0;buffer_clear;set_buffer_clear;NA;uint8_t
0x60C5;0x0;Max Acceleration;UNSIGNED32;RW;0;0;max_acceleration;set_max_acceleration;get_max_acceleration;uint32_t
0x60F6;0x0;Internal Number of Entries (39);UNSIGNED8;RO;1;1;internal_number_of_entries_39;NA;get_internal_number_of_entries_39;uint8_t
0x60F6;0x1;Current Regulator P-Gain;INTEGER16;RW;1;1;current_regulator_p_gain;set_current_regulator_p_gain;get_current_regulator_p_gain;int16_t
0x60F6;0x2;Current Regulator I-Gain;INTEGER16;RW;1;1;current_regulator_i_gain;set_current_regulator_i_gain;get_current_regulator_i_gain;int16_t
0x60F9;0x0;Internal Number of Entries (40);UNSIGNED8;RO;1;1;internal_number_of_entries_40;NA;get_internal_number_of_entries_40;uint8_t
0x60F9;0x1;Speed Regulator P-Gain;INTEGER16;RW;1;1;speed_regulator_p_gain;set_speed_regulator_p_gain;get_speed_regulator_p_gain;int16_t
0x60F9;0x2;Speed Regulator I-Gain;INTEGER16;RW;1;1;speed_regulator_i_gain;set_speed_regulator_i_gain;get_speed_regulator_i_gain;int16_t
0x60F9;0x4;Velocity Feedforward Factor in Speed Regulator;UNSIGNED16;RW;1;1;velocity_feedforward_factor_in_speed_regulator;set_velocity_feedforward_factor_in_speed_regulator;get_velocity_feedforward_factor_in_speed_regulator;uint16_t
0x60F9;0x5;Acceleration Feedforward Factor in Speed Regulator;UNSIGNED16;RW;1;1;acceleration_feedforward_factor_in_speed_regulator;set_acceleration_feedforward_factor_in_speed_regulator;get_acceleration_feedforward_factor_in_speed_regulator;uint16_t
0x60FB;0x0;Internal Number of Entries (41);UNSIGNED8;RO;1;1;internal_number_of_entries_41;NA;get_internal_number_of_entries_41;uint8_t
0x60FB;0x1;Position Regulator P-Gain;INTEGER16;RW;1;1;position_regulator_p_gain;set_position_regulator_p_gain;get_position_regulator_p_gain;int16_t
0x60FB;0x2;Position Regulator I-Gain;INTEGER16;RW;1;1;position_regulator_i_gain;set_position_regulator_i_gain;get_position_regulator_i_gain;int16_t
0x60FB;0x3;Position Regulator D-Gain;INTEGER16;RW;1;1;position_regulator_d_gain;set_position_regulator_d_gain;get_position_regulator_d_gain;int16_t
0x60FB;0x4;Velocity Feedforward Factor in Position Regulator;UNSIGNED16;RW;1;1;velocity_feedforward_factor_in_position_regulator;set_velocity_feedforward_factor_in_position_regulator;get_velocity_feedforward_factor_in_position_regulator;uint16_t
0x60FB;0x5;Acceleration Feedforward Factor in Position Regulator;UNSIGNED16;RW;1;1;acceleration_feedforward_factor_in_position_regulator;set_acceleration_feedforward_factor_in_position_regulator;get_acceleration_feedforward_factor_in_position_regulator;uint16_t
0x60FF;0x0;Target Velocity;INTEGER32;RW;1;1;target_velocity;set_target_velocity;get_target_velocity;int32_t
0x6402;0x0;Motor Type;UNSIGNED16;RW;0;0;motor_type;set_motor_type;get_motor_type;uint16_t
0x6410;0x0;Internal Number of Entries (42);UNSIGNED8;RO;1;1;internal_number_of_entries_42;NA;get_internal_number_of_entries_42;uint8_t
0x6410;0x1;Continuous Current Limit;UNSIGNED16;RW;1;1;continuous_current_limit;set_continuous_current_limit;get_continuous_current_limit;uint16_t
0x6410;0x2;Output Current Limit;UNSIGNED16;RW;1;1;output_current_limit;set_output_current_limit;get_output_current_limit;uint16_t
0x6410;0x3;Pole Pair Number;UNSIGNED8;RW;0;0;pole_pair_number;set_pole_pair_number;get_pole_pair_number;uint8_t
0x6410;0x4;Maximal Motor Speed;UNSIGNED32;RW;1;1;maximal_motor_speed;set_maximal_motor_speed;get_maximal_motor_speed;uint32_t
0x6410;0x5;Thermal Time Constant Winding;UNSIGNED16;RW;0;0;thermal_time_constant_winding;set_thermal_time_constant_winding;get_thermal_time_constant_winding;uint16_t
0x6502;0x0;Supported Drive Modes;UNSIGNED32;CONST;1;0;supported_drive_modes;NA;get_supported_drive_modes;uint32_t
